Item_Outlet_Sales,Item_Outlet_Sales_Pred
710.594286492863,2308.6476508524975
1930.3048994526598,1695.010274980259
1349.7067779867175,2068.616969525847
3254.32883153505,3891.192602858352
1704.8453018714542,1497.0641666095878
5540.155605467857,4854.584190755481
3730.7161296365525,3386.4749716033275
5882.493911171132,5215.850240193605
1906.3295246808414,1803.0355724545298
1938.0798952630048,1579.4751855670668
2672.7936267048754,2414.4481297385637
5697.766655316816,4847.974867703813
5711.37778806481,5080.136849848843
3387.444834870639,2986.652176428386
1502.356451354257,1402.3843995506093
2738.096434196704,2362.1731705484626
3673.7351683283314,3298.186034339843
1348.4537394230538,910.9071583125562
1049.5222033661958,833.3103031080333
3405.825067258962,3847.49364961379
342.9828434802623,580.9336094100631
2363.782409705214,2948.4648602199504
1908.7922015503257,1899.861033747035
3787.539833252445,3582.430014232943
3216.0026642300154,3828.4559197151366
845.0597145501282,685.2284765531172
725.6146923956802,658.016537325834
-63.39694634737238,-678.0217538984053
3203.5823024540387,2631.426889406017
850.4034786915806,528.1285441137508
730.9584565371325,485.17823747778266
3852.9956636759107,3989.497003548935
2275.5166129359523,2267.8848826636754
237.8881877519717,423.9820349490749
1689.4061758096914,2324.443613357402
652.9157040824073,2000.4713506198518
5795.127456644526,5183.356413512729
1885.0523303192572,1791.4142177410858
107.9259895246915,75.990512666026
2770.4065373207336,2404.265138647364
1644.4641025730357,1153.9262782494586
2679.7632660616555,2653.748921308577
3585.329894863731,3136.1403411231013
323.260514384769,545.5631263790242
1961.6510276290967,1980.3463026616423
2511.087591160949,3024.0239664856617
730.9584565371325,467.04037144492577
2172.629516537709,2069.5794442707347
2726.003619864167,2545.47458356085
-97.73487036133785,-1009.6307215548854
227.5972824485544,-157.61358216472945
350.25599675815585,603.6274178054368
1838.208755199241,1780.8161733128222
1565.3206230922242,1744.4140009166051
733.5982815649983,1106.018436892627
3084.3808601267915,2189.205344565019
2839.59322196581,2418.3868532913066
2737.256240286872,3117.1863649456373
361.59033575021584,1066.5129162078038
1241.4847240731362,1801.0438967334217
1648.8568821053666,1603.532284997301
774.3455268222841,747.7535030902202
2125.9848101032817,2279.2556959273093
584.9805901304879,2205.11531044019
651.6371922737662,2790.4133039503217
3273.70931225384,3054.9864402931726
689.2749655722508,1228.5505531328386
3842.321895156106,3762.0051211844666
2297.546045523946,2154.0403643176533
2784.878158958856,2283.884642638472
1828.5290922441336,2456.234309239826
2022.936994564673,2875.3134905477964
1712.347284152796,1541.3480896439883
2371.284391986556,2910.75392533785
1580.3712552261713,1682.7138184629302
796.7573695798587,179.1519949635391
1811.5864793497897,2323.557336787264
353.70946287974095,1065.4888507006992
725.3568390541761,503.2774594747352
3755.495637193008,3920.4081498020214
238.4320049026095,-256.24241929070513
5281.051368024864,4397.642861128554
2654.1327729332465,2159.672763971046
3194.4827917260686,2536.967366771566
1954.1490453477552,1785.4813115482486
595.8192345335299,2571.3099321400987
2259.911298226893,2935.0716434294827
2654.886062675353,2680.3443568374914
2464.255671168301,2200.9099068220685
2242.019506384193,2387.264156328565
1633.4061950371108,1766.593499316727
984.6748471300476,366.6514253116161
3943.941968885476,3517.7529787907206
1659.7817443030115,1880.2041179106373
1055.9052385600141,850.5073067889692
461.167128699647,1311.3006070013985
1914.116013124839,1765.1381087336006
363.5641675201094,1497.1437388033414
1522.8061945669767,1161.926675544559
3943.941968885476,3630.13524948388
3328.1138543111133,2819.986335912249
1297.8787723378414,1150.7462566255708
2793.8164171859694,3380.412918513961
1522.1147036991806,2107.258326256606
5547.125244824638,4832.719860360402
1138.1058286411321,1671.9861013495781
2785.5143549459285,2615.594096834886
740.5245528719133,127.49916858255551
3897.042618535064,3845.8041638920545
1956.5075325962061,1922.8663117996466
684.2615708352324,2183.2670743582767
1954.1490453477552,2120.3075305663288
824.3379235630824,675.6774710470307
1733.9089846770355,1845.9451605284735
3867.5906830522113,3846.72959644194
3204.8704505668456,2859.8610273719864
1885.8056200613642,1713.7408585162198
2371.284391986556,2825.5097337790503
3349.118667565604,3029.685840929892
2901.787715407338,2220.647586302407
1707.4616424614096,1556.3564866600525
1349.7067779867175,2214.0858690692435
2682.379606651611,2236.1039501659443
1656.2682033908998,1870.0967623246254
868.9744784234746,3070.284807517082
3255.6116852289965,2701.060164909243
493.0376751043037,1911.6994375896627
2001.3260947067447,1797.5303018309
1057.8056033583996,1118.1231017752552
3929.239354049323,3420.384094501489
3580.8619093908687,4074.683820515882
3165.4266795586022,2514.3196822542423
2467.621369260861,2917.1084352036164
3043.4490699130292,3278.41674789889
1287.3899913950395,1398.6970388863472
1337.2125964851145,2063.0061151049235
2414.736770802414,2447.3121812038526
3264.867654867373,2709.127235953879
943.0109295765021,1656.1623413587386
5919.447828935327,5137.365856148337
3134.485587425542,2741.445765966453
2951.3332205963893,2594.389620060672
1055.9052385600141,1045.2947102090457
3218.5545561310437,2652.412896420482
-16.45068741172701,-551.653600993647
2346.085444626325,1958.0456902497297
3827.850273517984,3686.406043226437
725.6146923956802,358.6836599219839
3307.9945386056593,2822.7846557312428
-91.14749015041204,-1154.2369011993558
1704.8453018714542,1594.3648653228054
3141.987569706884,2853.488905598366
1090.900764817614,777.0500386730652
2469.1413128596882,2185.568939152202
3243.173612090482,3566.4247120772075
4318.484089713375,3799.051098395941
1735.0375091901785,2497.4081793294463
2566.334997092465,3058.9088403771466
1393.562885750188,2260.3271661542913
3755.026916416502,3463.587089707258
2910.887226135308,2483.543580067001
3264.867654867373,2542.8300787160965
-89.37070279998751,-246.21395031079237
3627.695243131199,4597.504842937333
3226.3410178189033,3416.0336766658575
1407.6697919877934,1478.423797435942
725.6146923956802,723.8575651587574
3926.447828190733,4032.224978859128
1901.548072610488,1836.2565446272083
3897.042618535064,3634.1985083398304
1058.0634566999038,649.673032843498
4413.413667335649,4173.116783666323
3093.6357061154085,2775.7350450401
3266.465183314001,2954.876700422011
3295.528866119583,2798.3704457890362
822.179705423193,575.4133598576543
2847.095204247152,2580.9139730610004
592.0978317628362,1854.9021786885153
3569.1416119137903,4273.438786475403
1635.748586842957,1377.7889728463374
3604.1539032568817,3797.771384592107
325.4052959195118,730.9938884440855
2338.891363234681,2498.6972470040455
1904.1644132004435,1537.8197352947452
312.22968931382263,322.6581636601304
993.7743578580178,568.0311445423341
3226.056538412386,2829.020371071374
3792.3648006336653,3358.738131958668
1001.5369447078044,1430.3536597416905
1954.1490453477552,1629.8733713093732
718.3871996973961,621.1934404200638
1860.698191300355,1931.9094221573434
960.6343891731588,597.4080434501976
2785.4465332500395,2778.2535895882233
1636.2440232435586,1774.2513689039126
3943.941968885476,3446.626076286545
1684.8832165825656,1529.8411455193664
311.9261753927091,135.838559132628
3023.6084201592253,2656.603546513697
3914.2962591193073,3672.4686591794816
1479.0971920506393,1185.8904355299276
3811.686386395308,3217.253142064246
1311.329941625884,1996.8000066103837
3211.084284735381,2839.6450980161935
3273.9671655953434,3006.3267108063155
1329.939443207221,2095.1643188216904
1698.3621317334396,1063.8770771370057
1057.0241856475377,715.5526983629807
3933.417467547513,3861.1345933740317
196.52018446137063,-125.14312224349669
2366.6427605524427,2403.1065857932217
1523.0642406867548,1309.902897667032
3678.434618309181,4524.578186563814
2001.3260947067447,1673.1948329179277
2792.948515531382,2445.214087383197
2708.120273819589,3073.123374145409
1441.773197405059,936.7251490635249
352.90042297715536,880.2813004470545
3099.50968072918,2311.1377623370745
3197.368468285504,2783.7956403542994
2723.229487961744,2603.073415308372
1332.0822377615646,1200.209184191447
822.179705423193,627.8891575295281
1624.5645376506452,1051.076515582771
748.026535153255,229.81355525389426
1756.017802504141,1682.977504166476
3092.107479532178,3653.4846273894123
2008.2957340635248,1601.537940845273
725.3568390541761,705.2733710234864
2234.7753774443554,2048.5493426103444
2414.736770802414,2516.2565782705833
1930.3048994526598,1800.390347344461
725.3568390541761,644.008963262638
3771.2516856043258,3276.438038678639
1329.8497901850724,2055.142315144446
1393.562885750188,2237.878373401068
1954.1490453477552,1851.7391198176924
1954.1490453477552,1894.6992036678505
1617.0625553693033,1146.017993570343
3904.5446008164063,3678.835799625696
3257.3656725860315,2648.745738808265
3675.708733102083,3348.763672790559
2428.2914315495545,2006.518917315259
301.4713850262992,-87.62416138234471
1892.4485618825174,1332.0928566270754
3124.905893220371,3414.5344970914675
1974.9478350347333,1642.0905233811927
3904.286747474902,3945.6840933521607
2661.822290725493,1919.227720709738
4351.258991691281,4055.771058841523
2022.6334806435598,2694.802828858563
413.2898034078211,1078.7594000733548
1242.6197330777347,953.1201290422337
2752.450962079793,2598.8300610772385
2405.895113415948,2016.5241294153418
2716.349818221542,2431.0389880285857
1901.548072610488,1873.590630720859
3154.0418596876534,3310.0687928247985
1337.3517724664146,2250.2613844570024
5273.549385743522,4519.098579707609
3730.7161296365525,3511.199734160588
1885.0523303192572,2042.9372173347083
1892.5543126005994,1637.6184342260628
3208.434635870007,3074.6965446390095
3548.4587728198576,4021.266161624635
2296.4240484414668,1938.5418778488681
421.3155995207348,1772.4919065114168
1267.6562830416276,1308.4454737375056
2195.350745061781,2929.7414184913487
1930.9050416450561,2021.3702460037189
1726.1001464322842,1380.913215206342
733.2947676438849,1313.0130833450498
2566.334997092465,3183.601821803438
829.681687704535,629.7001527886068
468.46148077424624,1864.0595141525966
1909.0500548918296,1923.2554601275383
710.594286492863,2379.9124635507483
67.22445380593665,-478.67481502996725
3067.0746420593146,2660.271677104457
723.4564742557909,464.37999234998586
2195.654258982894,2951.3382828265894
2770.4065373207336,2330.786738134827
2839.59322196581,2496.4295998766015
3904.286747474902,4127.300155522701
1293.5186492902797,1951.1295116831463
3164.4078674152747,2475.7834467259227
3765.797191069998,3717.435381306814
2288.9220661601253,1877.5723217460636
754.0165586309308,1343.9265024569254
3196.612663097259,2625.443272296193
3171.909849696616,2780.1985678467618
878.7218307346169,1475.5066342981534
2461.639330578346,2068.5263463274805
3678.1311043880683,4487.018872175095
3470.764542863244,3044.3996296478344
2242.2773597256974,1961.7458786630589
3146.8399031228514,2822.260758017057
1393.8663996713012,2207.400768223478
2188.3811057050007,2990.8342681560325
3896.7847651935604,3869.6905946697143
1649.0240744510622,1443.2515991674438
2296.4240484414668,2143.881120271146
3980.316817897925,3641.7794414814116
2709.3801788647625,2569.7152279455095
3835.0777662162677,3578.6383374939023
3161.4042286667573,2814.342638910879
4318.484089713375,3914.9832693326016
2716.0019952634602,2727.571904140126
3318.8034740678904,3283.5704084110425
1742.0071485469587,2519.1061406302447
2778.47689389326,2488.640809572024
781.3095238419768,3140.0440362474183
5058.668875288182,4493.346924302583
852.303843489966,775.6981764529403
596.4531708360837,2702.283825274305
1367.6715730223214,1492.2636196714752
-79.65161656236471,-184.29819506021283
3197.368468285504,2862.740091705321
370.8373207980029,1499.7072411303875
2540.15127396653,3080.7936364669304
1223.7231829870814,857.2837683286584
2195.350745061781,2890.9863448284195
1954.1490453477552,2095.9052718071885
274.68871823016116,110.31182543799514
2714.1299772337743,2082.004779739271
3530.925352806457,3465.3717248729267
1835.0676981719462,1646.8503978888755
1514.612721417839,2016.0870312995341
2590.7490484163213,2385.385192132101
2986.4012288550434,3518.4437266014875
1575.114073853531,1628.3493126270841
1582.8739094763766,1731.6446897297797
1065.3075856397413,1070.2959263347961
1241.7882379942496,1995.4348467544135
5795.127456644526,5197.508186178453
1531.9057052949465,1310.796468234029
1259.1150297079193,1139.4038678756865
3531.183206147961,3000.829907941096
518.6919224912808,2104.851518254992
2366.6427605524427,2194.230367247317
576.4189560141617,2222.575224185219
1081.3433244178523,1051.8399878394898
3326.305456349233,3525.4131040270186
2288.9220661601253,2064.7065542715172
2647.232216120081,2431.727673597132
56.769663439526745,-776.4673593328098
3416.6178541474737,2927.928198639842
1531.6478519534423,1630.5235586314116
710.8978004139765,2373.722929179239
1048.6228260869016,940.0980540363635
3539.213794566399,2949.333792131114
3115.853320396988,2899.9969362180127
331.414807539799,207.07461940275448
2685.144816773677,3059.3899616796416
1712.347284152796,1485.0411489291944
3416.6178541474737,3424.941283278452
-33.796371910176155,-952.5410098448904
748.5847925475175,492.5186542135382
1636.4684652784235,1246.9677887131563
1397.0009044847598,1523.7572344069954
2972.535897132421,2665.4929489242563
3199.3351251420368,2438.189607347065
754.0165586309308,1383.0738651529928
679.2484197400378,2141.0957714623046
2598.251030697663,2405.3790492036005
1050.5515445766478,1690.837065769322
984.6748471300476,497.72897854835776
3678.1311043880683,4594.013961541091
1694.3905115050445,1427.4038198188102
208.1288403861364,265.1807162500536
5795.127456644526,5103.916483200016
2195.350745061781,2860.1878773798326
3317.0940493336293,3263.036317990608
3454.6861681110045,3447.318896372498
2296.4240484414668,2139.298426067839
2345.897909115421,2196.2962679601287
2498.204995665269,2074.9057174528234
1417.7467281400834,2274.4719475015377
1586.575467653054,1304.4102368339984
2195.654258982894,2932.9574344523007
1500.0588625518635,1371.6921297546544
1514.5304841899854,1562.5408427775026
2716.0019952634602,2710.063996434772
3470.764542863244,3123.184781377269
3110.434271582249,3326.8238260507887
595.5157206124164,2499.379102986665
3943.941968885476,3471.096815564624
2195.350745061781,2838.168142828272
1288.9111276024573,1077.6620156074114
2769.3773831652893,2030.1860529754642
-62.905381572996035,-1074.207677662489
3641.7562553756175,4294.753096938618
2723.229487961744,2641.269021942926
1205.3291497387938,1033.1762117307671
3881.97711656668,3191.7649396327515
3213.700625325337,2821.6449845551024
1643.2505691242984,1435.957995430127
3943.941968885476,3429.471257762856
2008.2957340635248,1819.602365283779
1836.031074525476,2565.4017651752943
1629.2743838867789,1751.3365458145058
859.9695750263612,400.8389001381653
718.3871996973961,688.7919676621364
1840.7066296054386,1988.1896370099312
2417.610964733873,2427.886527711489
-54.54121401164568,-145.6409617208476
924.5995918631926,644.7916972041638
3048.980595793892,3570.479898683955
1389.498922203418,1467.7171205570905
4780.751863431918,4317.336218858498
3252.8524432531995,3204.9038707795717
1785.6077824619742,1548.9942076088864
1791.6014762718573,1709.5354114073548
1058.0634566999038,1034.1679038310695
2407.234788521072,2430.387513596188
1618.9345733989892,1465.3728170641618
2778.47689389326,2480.4871532993548
1411.2051313210422,1219.5404867831035
204.37186034343785,-381.9808633636717
2715.6222561009313,3232.1509716689598
368.6387328600254,909.0697216767503
3792.3648006336653,3472.611374642038
725.6146923956802,430.13904572800107
1080.7824419463168,716.2261674825791
2896.467294656355,3370.3237728114837
1636.501876585063,1813.178641246337
1573.8543795889932,1721.0894397606685
287.07444002069604,513.3853035026962
3987.564156263283,3847.267591293509
1339.584220042906,1493.2901956460707
3307.2348132783873,3919.810618441316
1557.8186408108822,1355.9078761656215
3508.7430845729928,3164.039617365027
3273.70931225384,3004.4696816165124
747.2726494264259,2613.3732193174383
101.19594497857187,-104.31399330783029
3458.378749323568,3483.9217630107264
2075.0166059218514,2033.2560995367649
2785.4465332500395,2622.383606173342
5882.493911171132,5219.631171600227
3972.8148356165834,3587.563157125539
3317.0940493336293,3224.710813588063
2338.395926834078,2209.9263666839397
3012.927953343545,2629.1432599900604
424.0481076953444,1309.6635813571509
3980.316817897925,3431.2109043865294
1930.9050416450561,2111.5838048921773
3852.9956636759107,3736.047749069414
503.08128478778923,1730.2426099101278
496.2442282941622,1489.6221317639067
3154.0418596876534,3436.4362473328774
1839.9533398633325,1663.3754035435406
25.050031866995173,-283.7672542159355
1840.7066296054386,1783.9042856095539
1961.6510276290967,2102.5786615453558
2338.395926834078,2105.0615709138547
3318.8034740678904,3750.361456109831
3541.863672963643,3194.27962230733
1636.501876585063,1784.0836735014532
1906.6444449422575,2828.1286665484795
3904.5446008164063,3717.7026075881454
1065.5654389812455,1383.500278573696
1876.7061093333932,1431.218838476697
3792.3648006336653,3362.2619794622306
265.2853106622262,-180.11308842298877
3716.847143547052,3563.535490334153
1063.407220841356,1095.2181097736252
5083.60524844127,4383.744476033705
2720.4752793398925,3019.9662051309883
2242.2773597256974,2018.2845414984135
3196.612663097259,2903.5959832059402
1414.3761255897207,1251.4437713505072
723.4564742557909,486.0382121739359
1575.7262048404048,1403.5335244587986
1633.664048378615,1435.5856062538435
1459.0585402382706,2194.5552316507205
1140.9053316523073,1876.0244021794913
984.646500361348,744.9605917314192
733.1166746770219,647.9318971217735
5547.125244824638,4907.389810400739
3047.0144587099953,2817.475562358956
578.3092867585464,1850.3082708673128
716.4868348990108,373.7424189769122
1226.5839942996238,968.1636387313106
2180.131498819052,2115.4596680630752
3771.2516856043258,3275.280498126428
845.0597145501282,873.0955997646314
1856.484322263771,1519.4599005432483
361.2868218291024,1069.945351864955
2069.076014282644,2631.3947191730026
2831.5290023375865,3270.1404719163666
741.0828102661757,504.9818440337408
311.9261753927091,281.93037425876787
4427.885288973771,4135.531580211373
1954.1490453477552,2002.7400712027666
1838.59001348762,1972.5245411348737
2015.66384128678,2832.976376447188
3266.207329972497,3229.7290331558597
860.5278324206238,436.15461359657
781.5896557621218,762.5869412596484
2792.948515531382,2502.019589208572
1892.4485618825174,1356.8246866743889
416.50217029421736,1165.568750978675
267.4949792893271,504.8646204615641
1952.5515169011264,1597.5230898685763
237.8881877519717,335.21131493674534
379.01616564262383,551.2394567528702
226.85736268102528,36.887816259375995
762.6802562412066,764.3638181681324
1278.528121705958,1091.0692692669222
3447.4420391711665,2907.491782090804
2824.0270200562445,3205.687751276617
2727.9772616212344,3112.292882743095
1424.4944484610178,1298.521158202581
4672.347099476603,4203.445819875881
1337.3517724664146,2041.0824467459904
1901.548072610488,1402.7367528406467
1057.8056033583996,1144.7174237051522
2573.608150370358,3206.6741136559217
2792.948515531382,2551.7435315482435
730.9584565371325,524.8739760852667
3738.218111917895,3380.3632969854243
493.3206819790658,1366.2563829037354
2722.97163462024,2681.585041167262
2391.492574321441,2000.4990368314775
2778.47689389326,2461.498823122747
1867.2724380048223,1873.2980806368196
4773.7822240751375,4335.043418519106
2581.6495376883513,2064.684565634954
3871.4023834296636,3855.245554229297
716.4868348990108,403.912598104019
1961.6510276290967,2246.0126951454768
1840.7304306599758,1539.7843127638432
2195.654258982894,2951.5864810564435
781.3095238419768,2961.430094476528
839.806041433578,652.6268336936183
2847.095204247152,2581.0157939025607
3259.2376906157174,3097.8209102818964
3020.4299356248866,2970.172720900001
2225.6758667163854,1804.7234024255438
3262.581324585777,2777.794221573037
2504.117951804169,2966.6555814891
2724.0393360137896,2095.287494493428
421.2477778248462,1745.4525235942938
3794.848041250472,3905.6855606262925
318.85018657977935,459.7410553720256
740.5245528719133,119.7764348968359
2125.7269567617777,2255.7025731619647
3164.4078674152747,2745.566773888665
810.6533385677033,832.2950201368612
1704.8453018714542,1784.689184628936
3853.366617747747,3818.5440328890813
-62.60186765188258,-942.9437123637887
2590.491195074817,2532.5942718713595
1777.074025965205,1698.8017393115515
3171.6519963551123,3109.862630526939
2015.7977163448666,1752.0076257569854
753.2779091614797,440.1042536377903
2715.6222561009313,3247.3676955206743
2792.4839943027087,2759.9282376771507
930.982627057011,525.2951908620959
5076.103266159928,4260.994594418551
3576.2422711548616,3077.935883753067
1459.0585402382706,2108.2694814615797
1840.7066296054386,1987.0765978683044
4427.885288973771,4295.941066300192
1726.1001464322842,1294.493391977071
2195.350745061781,2970.2460550062706
1865.5838329917408,1964.5374984358334
3318.8034740678904,3532.343472551328
985.23310452431,630.643001150216
943.3144434976157,1524.3202563811276
3226.056538412386,2677.695292848114
2454.6696912215657,2167.7065168851937
2398.393131134606,1730.6111479425765
1636.501876585063,1464.9490647270454
3792.68356736209,3893.9820923220122
1920.8011463189637,1683.0323841894642
725.6146923956802,247.12742495423458
2942.631493033841,3461.328582245591
3266.465183314001,3058.754873064571
2728.889739192768,2268.1523132317297
1735.0375091901785,2478.583025776553
2407.492641862576,2206.389741042352
1176.292583506167,1801.9778940173653
789.8136446927797,489.20670232954694
2745.413501027124,2394.731966067495
3048.980595793892,3575.010080576384
773.1348969631249,555.9965819022409
1065.5654389812455,1112.8534640969885
610.0643035840809,2614.344847013182
3204.8704505668456,2742.406622955942
1119.4372426295151,727.6700259733284
2602.368319254826,3058.2937819087474
2958.0642754942987,2596.192275096191
5795.127456644526,5097.881374833563
1081.6011777593565,1060.8685496770133
1840.7066296054386,1890.4856135197044
829.681687704535,704.650962015813
735.8114797760945,365.00847747099453
1051.3176311859736,709.5333828135321
1643.7460055249005,1935.3123315529256
3273.9671655953434,2904.7297500477134
2125.7269567617777,2178.8429688392634
3506.885884130172,4190.164241848169
368.94224678113886,973.3265594604275
1947.1794059909748,1780.7715083227574
1830.0690775118494,2403.226126564129
513.8395890753128,1993.94114987997
1008.8100979856979,1371.4777465965406
4477.378771689034,4318.664306558074
3134.485587425542,2647.2346317822057
1550.0957117119958,1214.2317648076928
1707.4616424614096,1578.8609939576468
3877.690416908828,3549.616231844582
311.9261753927091,298.84920950764763
368.94224678113886,867.8142681901297
1636.501876585063,1666.813128233603
1922.802917171318,1619.1938741272304
2580.645611423027,3243.521268179796
723.4564742557909,378.2382071925201
2986.4012288550434,3544.1352944096225
1339.3263667014019,1393.3641841401884
3597.1842639001006,3725.9357850095303
3900.7534459939648,3812.901593844705
1762.9540305542816,1385.4584751725397
3320.611872029772,2768.2259749776294
847.3080237149197,662.055235584019
1397.0009044847598,1259.4498098220135
1832.9467939825927,1965.3607033140092
2407.492641862576,2126.579940537127
2195.654258982894,2926.944898569146
3005.700460645261,2920.9650881435755
1676.5114940588758,2507.888775929675
2172.629516537709,2062.919114497056
1457.584494148305,1523.1989276755855
3203.5823024540387,3039.056456977315
3478.6879841287764,3108.2640558503617
2414.9946241439184,2533.006673117091
733.2947676438849,1346.8572908805509
2723.8518005028845,2598.716763041709
3266.465183314001,2961.162140274931
3144.60391029684,2739.1103622143846
1564.5673333501175,1460.0106336745587
1945.049534619785,1649.2717217635948
818.0883180734994,1141.4553777082
3531.183206147961,3234.1969308444613
859.9695750263612,382.2901390314712
196.79450139407646,-232.30597771275416
2339.149216576185,2314.4565476659022
1005.8715100368173,932.0131687732127
818.3918319946131,1420.782791316986
2716.746317823729,1993.1826317233451
3824.49375101664,3689.4230345172573
2461.639330578346,2215.117162434979
4980.1385183337925,4299.643065175778
5273.549385743522,4557.521722462163
2785.4465332500395,2434.2095784793364
733.5982815649983,1302.696452072496
3155.3083566873042,2494.496072088002
1954.1490453477552,1786.9307769658453
5405.50101846529,4702.710130651244
2590.7490484163213,2240.994698841041
1501.6880194519904,1413.5167119094601
313.3760519429069,471.6449574325984
1698.3621317334396,1324.7122513149136
3309.334213710783,3116.607487017883
965.040362164496,1683.9372819779546
370.8373207980029,1462.1480848898093
3233.3106571756834,3367.930858629793
3933.417467547513,4119.613216255099
1057.0241856475377,948.8976271457055
874.1233973557097,892.1581218266747
4318.484089713375,4149.98949927363
3936.439986604133,3507.658026284146
3233.3106571756834,3186.161170192986
2730.731470243086,2155.3370538703084
2831.5290023375865,3129.836257241808
2461.639330578346,2193.409961045762
413.7018404237192,1642.7854810789809
3196.354809755755,3020.0322311978907
3936.439986604133,3416.729249068134
3958.6912895321757,3887.130358661908
2056.888095074785,2004.5856193037814
1892.4485618825174,1392.9117963412464
1542.0240281662436,1649.8882596811638
2792.948515531382,2832.3255225219064
2824.0270200562445,2929.5117944062526
1055.9052385600141,780.8937194512334
5069.133626803148,4427.907375125008
3295.528866119583,2804.2888128664804
1909.0500548918296,1663.4873037058358
723.4564742557909,452.76316840950994
3047.0144587099953,2567.2097980039316
1001.2763401393596,948.4706415690525
421.2477778248462,1838.0932263213551
222.77805066747703,-72.42733634538581
1514.612721417839,2080.0773223204696
1906.3409310211441,2785.872882177216
1572.8692729448294,1548.217208241081
-89.37070279998751,-271.15485326196017
1058.0634566999038,831.1550090897608
5911.945846653985,5334.906766055021
2461.639330578346,2134.2626242836277
1728.7164870222393,1569.2474858631224
2573.608150370358,3184.9696303364763
3102.813134668119,2786.3607065654564
1689.4061758096914,2368.845363673632
1063.407220841356,1044.1000992817403
2903.9175867785284,2679.056452630529
3493.2747513821755,4100.930793264175
782.7009932979056,179.7143085947497
-99.8254931663974,-692.333139879177
781.3095238419768,3121.0470654777964
3342.709225273403,2769.633838885397
3447.4420391711665,2958.1626430859415
3940.919449828855,4155.648527875084
1742.0071485469587,2312.7122985706383
5925.820796324226,5653.776179791829
502.8450330267256,1299.4322410353777
5881.5517332455065,5071.5623684537095
2986.09771493393,3290.0033993314964
1635.748586842957,1507.3189334516762
831.5820525029202,930.8423846384501
3612.3043198927653,4181.741826753462
3904.5446008164063,3792.3606769277203
839.2477840393155,327.05404185759903
1094.3360928199302,1756.0705165134575
1954.1490453477552,1574.2723388747447
1505.4309734620153,1165.2553022744153
3240.0846580003167,3318.902380069664
3951.1893072508337,3638.61355510515
1892.5543126005994,1654.6037283751064
3853.366617747747,3876.2486458871226
5273.549385743522,4628.721748316163
1908.7922015503257,1893.4258782893937
710.594286492863,2378.8009223884146
5145.439655057555,4516.360551044443
1118.5723851432,1905.2780694567666
1459.0585402382706,2258.8047435358626
1945.049534619785,1673.0058754523075
5898.193088793802,5191.928418489917
1895.0649024724728,1253.4761533685603
1828.5290922441336,2712.4308875485476
733.1166746770219,768.6676036148544
-57.76215901035279,-736.0633576940936
1032.5795904718518,724.8616247775933
3387.444834870639,2905.1767694521855
1901.2902192689842,1957.4867825756583
1689.4061758096914,2358.9512357019485
3904.286747474902,4087.3027479414995
2022.936994564673,2842.8491073520654
3266.465183314001,2954.1604364207765
831.8399058444243,885.6548460782724
5436.868454696598,4690.39941197199
666.7266839444558,1135.9837045521303
3874.4751342853383,3177.6894720880146
1704.8453018714542,1762.5186613123917
2218.706227359605,1887.772801203486
2400.523002505796,2208.728067174892
1551.8210675289263,1425.6641275779266
943.0109295765021,1736.452024724531
1616.761087319197,2345.826828812844
227.7369113066753,199.4162776453926
3921.737371767981,3556.702573318342
3816.411035776233,3444.473750915465
879.4671614971621,722.6413252908309
4427.885288973771,4153.916052522242
754.3200725520442,1418.7984680559882
3538.6851884293037,3133.37922249858
605.4826388197432,1995.7826256451265
3888.9154997780493,3843.616733564735
3810.0221293785175,3743.1648994041534
370.8373207980029,1520.5062294569113
3257.3656725860315,2573.0721701628827
1058.0634566999038,1085.0693838572968
1048.9639459719335,632.444367280656
1704.58744852995,1662.7057463861208
1299.975460639542,863.3669038212611
2785.4465332500395,2526.1807096979533
2461.639330578346,2136.487330041809
3889.8151258367798,4047.722859692437
3338.069998511845,3982.685398667289
360.0790165104797,1266.5890665841202
2939.95090894089,2531.3790479678737
2794.8424815511603,2747.2876307656547
2590.7490484163213,2301.3933564930103
741.0828102661757,430.2966916150423
2785.188679908536,2733.3129938006705
-54.23770009053224,53.76616591264428
2792.690662189878,2839.401098934368
1628.5205533457247,1679.8907518773972
3846.396978390967,3924.4858744575577
1110.3377319015449,463.78956734374856
760.7798914428212,569.5832291494902
3846.6067572781953,3650.3561623112
2992.042244111023,2403.2733319936615
3194.4827917260686,2475.657468286604
3765.3193789694574,3613.7995486767504
1564.5673333501175,1419.879029731138
5718.879770346153,4932.5268931983155
839.806041433578,351.19162473718234
747.2726494264259,2669.6651524318368
1459.362054159384,2152.179776463811
3273.9671655953434,3164.7911297176024
3914.4900334026233,3282.7295436661134
5281.051368024864,4684.970981343141
710.8978004139765,2407.156500209052
1459.362054159384,2011.0861485390092
733.5549135151332,87.16429247280075
1332.0822377615646,1187.3069841774638
3313.6422326729908,2910.8364293113477
2157.518405054785,2559.714522186873
4687.011444305765,4303.076959528924
1459.0585402382706,2103.1228403395403
1465.344329771151,1314.165021633772
684.2615708352324,2208.9306391838772
2242.019506384193,2440.5120753033334
1065.3075856397413,989.5929885193993
3853.366617747747,3925.7069237201185
3454.9440214525084,2722.8084712472155
1906.3295246808414,2155.9631772905636
2778.47689389326,2860.6124998915107
493.3206819790658,1399.674235405752
2896.7708085774684,3326.9396086911192
